inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Nematostella_331,6.817518366,2.907327077,2.462468621,5.550693266,3.601015107,2.521500259,2.895624544,3.04717454,3.205077162,3.114376593,2.471435268,3.455369981,3.23384125,2.735247429,3.470311478,3.116525101,2.661283582,3.481890518,3.095366876,3.855017036,2.570795764,3.172584133,3.207901612,3.049177974,2.788094513,3.134568642,3.402485965,2.72335498,3.007273241,2.870036524,3.163906641,2.869728884,3.338651555,3.209727265,2.710183625,3.460112047,3.478714693,3.421076377,3.45590073,2.882227108,3.241531283,3.187261037,2.727154871,3.180698174,3.312884975,3.24754699,2.951034417,3.071898031,3.131729443,2.940631504
Nematostella_332,5.274311528,2.722655135,2.657993818,3.53647649,2.116514041,3.447963648,3.292537822,2.241288229,2.929362609,3.191245827,2.425732973,3.180528801,3.170468864,2.788997504,3.17315605,2.40893809,2.46687165,3.41895192,2.885113378,4.014588735,2.695269563,3.428394563,3.224398218,2.822297904,3.531127429,3.357731127,3.333808486,3.657764863,3.057012841,3.536864876,3.326908595,3.462264572,3.495195095,3.08346384,2.977248,3.191640412,3.051356161,3.356179878,3.180451826,3.058383431,3.107747206,3.097944339,2.897340712,3.158092383,3.112339899,3.186527451,3.1114611,3.122176937,3.15182382,3.195692342
Nematostella_333,8.995040021,2.700734459,3.681128192,2.608434845,4.857426047,3.320133628,3.550117212,3.879475624,1.372357069,3.195279594,2.381122028,2.171227955,2.230014595,4.088296426,3.391145775,2.890817071,3.181847293,3.322360087,3.407108531,3.231166901,1.96381056,3.01047597,3.64134974,3.726207101,2.76353499,2.680073027,3.087793312,3.044421289,2.861864227,3.373005424,3.150782807,2.65588911,3.264150173,3.085564435,2.728097395,3.335587872,3.215225188,3.506491418,3.27965364,3.140899258,3.194916986,3.154984035,2.976369752,3.14226595,3.140162074,3.260225863,3.084299411,3.163831691,3.138109262,3.089954753
Nematostella_334,9.008363963,2.446984926,2.017770874,4.900493673,3.299267055,2.177818984,2.849440252,3.654683217,2.825484113,3.214183235,3.484569293,2.97150668,2.48916898,3.216014212,2.779317791,2.176900813,3.707641923,3.014413052,3.142779421,3.884604201,3.610051083,2.052599655,2.729725747,2.403818149,2.630963471,2.614298011,2.704182344,2.666905629,3.051348018,3.913707744,3.138521258,3.246438667,2.970734363,2.960710365,2.761896962,2.819784116,3.407075696,3.153453084,3.024423459,3.032532664,3.145641792,2.979477736,2.956008195,3.364562486,3.495576442,3.165263269,3.150668326,2.955565058,3.0478347,3.206759182
Nematostella_335,5.687791927,2.015440151,1.479285788,3.099152319,1.814055523,3.850987542,3.25617106,2.890420429,2.563292129,3.278039591,3.699004934,3.228900884,2.745802484,3.81926973,3.068953139,3.161128684,2.425562867,3.159921925,3.267796663,2.768068276,3.209101742,2.483730664,2.993888478,2.486245211,3.032745782,2.606322453,3.080476464,2.495091355,3.171852303,3.63916102,3.049478543,3.070955454,3.07506208,3.049159862,2.958839441,3.062959459,3.342305623,3.325469526,3.090327468,3.078618823,3.133363008,3.00383318,2.869175128,3.196911725,3.309666495,3.278086169,3.083169329,3.143465976,2.96530823,3.168478587
Nematostella_336,4.385319466,1.909504717,1.930198092,3.117456451,2.65729887,4.002000747,3.897679279,2.831132644,3.519779209,3.011612937,2.814305166,2.87679561,2.982476775,3.891178144,4.320854001,3.494219205,3.312965746,3.015393694,3.770748828,4.102224749,2.533075395,3.482900281,4.106271689,2.683305703,3.460470866,2.989994659,2.749286462,3.464350032,3.370290291,3.429646315,3.163190205,3.284267663,3.327119336,3.179269724,3.171872782,3.346570879,3.159856634,3.375857202,3.317141123,3.035592598,3.039203445,3.023186006,2.808627701,3.135987664,3.277963463,3.193654504,2.940203231,3.130623773,3.122634157,3.046532482
Nematostella_337,5.113587137,2.731271955,3.335962159,2.900361252,2.939261537,3.360339958,3.966026244,3.32503774,2.980588734,3.124447489,2.470110475,2.337519325,2.950268135,2.787986603,3.798611072,3.317535214,2.778542635,2.154375198,2.995033102,3.341124403,3.192583219,2.9147571,2.755130162,2.678639983,2.775854993,2.837642738,2.656106238,3.751772538,3.372078177,3.37933899,3.067562572,3.359231149,2.980208263,3.123888734,3.015388175,3.110735584,3.073196247,3.18681655,3.168141887,2.983973522,3.040605418,3.01100483,3.075120524,3.28335291,3.198025831,3.11224281,3.05448274,3.070059303,3.218602103,3.191478216
Nematostella_338,8.838637119,3.531481723,3.843471661,0.639313429,5.35226741,4.227959989,2.751334285,1.600681721,2.381748986,2.745781578,4.455186295,2.391685067,2.855232024,3.020983026,3.815369708,3.070551066,3.326246368,4.136403106,2.401615931,2.989314653,2.845611599,2.891141818,3.366396915,2.493367911,3.162699796,3.499764221,3.28454039,2.912819929,3.12933657,2.886425947,2.997319718,3.138172159,2.636489059,3.091956103,3.087868559,3.114608684,3.324522227,3.17660972,3.309669609,3.059379131,3.241108381,2.908360456,2.979358604,3.636118113,3.363996203,3.119586204,2.963714904,3.081855182,3.186329032,3.446985053
Nematostella_339,5.11768861,3.275285558,2.951881166,3.763414924,2.878836158,3.004235059,2.785613639,2.557887693,4.016077601,3.680307461,2.021742426,3.824622651,3.333322714,3.664578658,2.729022321,3.207893402,3.497088512,2.474915773,2.669509392,3.16323706,3.300651816,2.869066734,2.464991054,2.910127046,2.754286197,2.992388915,3.084822568,2.94409272,3.32738705,2.822594674,2.975978781,2.838773018,2.875694176,3.198529233,3.104770709,3.21528064,3.245145993,3.130612657,3.263959425,2.924555809,3.191039053,3.323094645,2.985356735,3.066517062,3.159867528,3.025133842,3.184293646,3.093313317,3.042650799,3.300350219
Nematostella_340,5.309658881,2.996390437,2.182029745,2.375636091,2.755324423,3.012274483,3.176623276,2.199775554,4.037091133,2.501241485,2.128144481,2.711092044,3.19096201,3.046035819,3.57863895,3.35543197,3.332825798,3.488839928,2.931240838,2.351200106,3.265874929,2.715840639,3.282220337,2.969067076,3.300015458,3.855232916,2.872700845,2.855386073,3.075413174,2.562293668,3.329176427,3.553424665,2.952232646,3.137134284,3.53216176,3.116631722,3.269764431,2.711650098,3.042951415,3.107170235,3.367783997,3.232158591,3.529393946,3.446372371,3.136310968,2.838740214,3.011212082,2.869505885,3.308229987,3.206086923
Nematostella_341,11.04602577,3.184738394,2.914552978,1.942487148,6.374657934,2.160942805,2.964537278,3.616181095,3.162407733,2.823143115,3.538499179,2.900743496,2.882060829,2.889120965,2.09867089,3.162113281,3.314379569,3.434314602,2.478203284,3.07291832,3.03191635,3.114788604,3.412769027,3.061870527,3.110998839,3.665129383,2.878083606,2.989356621,3.258221882,2.722900231,3.052323422,2.900247436,3.22378724,2.940104895,3.411532969,2.7553555,3.256919042,3.079259883,2.793105354,3.293151618,3.118144217,2.878025502,3.200462389,3.160161147,3.293237972,3.262843503,3.141308632,3.22172463,3.111092956,3.182626899
Nematostella_342,6.69746189,2.696170883,2.582688778,0.608360777,4.811876203,4.174301457,2.04256168,0.903102524,2.786964043,2.788411735,3.739322079,3.318163491,3.175013599,2.703841342,2.403999274,2.505465927,3.163088488,3.38148977,2.818234629,3.098284569,3.581354689,3.585588887,3.179628584,2.451459364,3.604153918,4.38669794,2.461614363,3.564471615,3.403366062,3.430498228,3.368434881,3.598995556,3.185894279,2.864151939,3.272460967,3.123723192,2.995493508,3.088664611,3.53166779,3.135657099,3.278565897,3.066040778,3.053652054,3.133429321,3.189886259,2.820331897,3.075434418,2.848729884,3.378781339,3.272043371
Nematostella_343,6.610928103,2.582511864,2.526529437,0.47773291,4.858554076,4.349864195,1.720405872,0.824765203,2.792551506,2.747288047,3.438885011,2.763852178,3.256038388,3.020776418,3.50477571,3.152222229,3.809399892,3.79672245,3.118316946,2.592447243,3.110115471,2.641594409,3.143273399,3.206195963,2.525312483,3.026514363,2.899455721,3.33843712,3.407964531,3.412491584,3.154811233,3.549922682,2.958753781,3.018157915,3.052923922,3.235187506,2.910949499,3.070409558,3.519514774,3.155345673,3.197050725,3.073800359,3.32712587,3.241255399,3.088280993,2.911774789,3.010488105,2.94146647,3.433380748,3.262235971
Nematostella_344,5.748867699,3.765277951,3.372327773,3.069291319,2.453864087,3.572824873,3.654013368,1.505507935,3.692858668,2.656746684,2.649844714,2.443896255,3.1671281,2.792576835,3.162432858,3.914359282,3.705718372,3.486485404,2.729506336,2.793610777,2.581121092,3.037403263,3.722597887,3.267051215,2.887744552,3.252860457,2.91247084,3.134998569,3.298228677,2.648215193,2.92668979,2.928093386,2.76541726,3.109323321,3.446204027,2.84582262,3.328565262,3.015958191,3.005568309,3.266126632,3.071589687,2.890113804,3.263788511,3.147966219,3.340035188,3.211797145,3.200678934,3.292300875,3.05498978,3.206130114
Nematostella_345,9.630990277,3.761242547,4.788400611,2.216604215,5.104456504,4.022746515,3.399992757,3.277045841,2.668893698,2.187911566,3.141671011,3.178278954,2.62085163,4.05069568,1.788421032,1.809847614,2.963838803,3.841243473,3.38762252,2.630934605,3.231767907,2.985791579,3.40733425,3.289639176,3.912492406,3.647809612,2.82776745,3.388008461,2.771223018,3.229797574,3.390152046,3.136278102,3.560101749,3.464936756,3.353115501,3.228962866,3.618362031,2.842812374,2.790094266,3.250005923,3.563177306,3.521738154,3.764403126,3.922867349,3.334069115,2.9450343,2.56552624,2.721440653,3.507537207,3.137111651
Nematostella_346,7.452107867,4.443825321,5.348815817,3.862772206,2.964082719,4.005239292,4.322028733,2.500962289,4.260005754,1.769175111,3.291956253,2.781250508,3.491790755,2.827669176,3.484987859,3.305205197,3.595601599,3.288192271,3.172057314,2.678323903,3.287968657,2.761017565,2.72651179,2.683099861,3.324033866,3.291007622,3.112704383,3.37823294,3.250460533,3.310402399,3.132937028,3.090966317,3.124070476,3.040847605,2.764329774,3.214253381,3.250308251,3.063789162,3.032822006,2.984992961,3.201519232,3.268672367,3.002437001,3.304384811,3.051914937,3.409552935,3.087555777,3.300063789,3.14243829,3.049221724
Nematostella_347,8.017142528,4.398547279,5.728535336,3.548646231,3.157436651,3.909343747,4.70982493,3.086301198,3.660260282,1.907325135,3.107379389,2.712234854,3.259254753,3.082047987,3.090080678,3.155206138,3.646506106,3.076048837,3.167995444,2.744067532,3.321453548,2.920161397,2.705759242,2.684641054,3.319485732,3.295887543,3.065553031,3.439292279,3.143284741,3.324030337,3.129722964,3.123586448,3.071842313,3.091318918,2.829342962,3.202584619,3.192084865,3.170521289,3.164870143,3.040754556,3.068483996,3.171847103,3.026768565,3.2414102,3.110906591,3.295313044,2.971064305,3.208892139,3.211401974,2.924356102
Nematostella_348,6.456040537,4.36536858,4.086691464,3.527410676,3.1590384,2.371424745,4.226130757,3.085519917,4.36560241,3.244248277,2.047347395,3.93178033,3.597506328,3.611953108,2.757794243,3.141251127,2.385327377,3.107718457,2.266933953,2.994677552,3.092937837,2.48408418,3.382685399,3.425915947,3.589514982,3.18867915,3.163951727,2.869781009,3.143856432,3.037969081,3.119897564,3.124706937,3.277282812,3.176542186,3.205891699,3.401680678,2.782147913,3.149003209,3.429273511,2.857519762,3.09414645,3.033753949,3.091818918,3.371173225,2.909595817,3.469948166,2.813569109,3.197074575,3.12678602,2.958563933
Nematostella_349,7.229097268,4.661827742,4.432659542,3.111127806,3.081474616,2.313352793,4.487287765,2.974592255,4.46871914,3.025471344,2.600767573,3.612789325,3.454665307,3.411489442,2.882877493,3.446612056,2.717802806,2.827465474,2.173721671,2.85225366,3.217112233,1.976754586,3.46072547,3.090096661,3.500220009,3.293595288,2.820997983,2.599661545,3.210229651,2.87458649,3.135549832,3.035323793,3.323973273,3.076672217,3.293415344,3.281812892,3.013263868,2.894100989,3.015727287,2.89654107,3.193168822,3.149509881,3.277872939,3.337296309,2.898527035,3.422804565,2.858447316,3.215433336,3.175591357,2.886766892
Nematostella_350,7.734482431,4.627976623,4.381087194,3.122990466,3.076463736,2.079756845,4.594397963,3.137131287,4.6277311,2.982129633,2.46879266,3.640459628,3.466794614,3.475906198,2.894983215,3.318506207,2.585044958,2.988114405,2.279731486,2.911580723,3.070403471,1.925763984,3.527715745,3.309123243,3.804528241,3.267431228,2.959212559,2.731807709,3.041413579,3.221211684,3.161228257,3.055971493,2.944539094,3.011246008,3.072590801,3.345562434,2.810344788,3.079315399,3.499830842,2.85153143,3.106879399,3.006049637,3.030474329,3.441879466,2.883872183,3.505156755,2.902512043,3.252727484,3.148372425,2.941368777
Nematostella_351,9.769759495,4.563111082,4.613924546,2.453291139,3.162725349,1.320632516,5.145018543,4.543663111,3.522363492,3.477906645,2.420179189,3.696352829,3.28672414,3.576080332,2.445416923,3.440294642,2.465042202,2.994716592,1.811963439,2.879779095,3.085946727,2.202860356,3.468854577,3.638941222,3.622837956,3.269373181,2.710233424,2.892328163,3.134944696,3.110261546,3.168916837,3.098226912,3.013570412,3.079968159,3.17774943,3.432121104,2.702879812,3.12450036,3.442522894,2.828977477,3.115539194,3.023227937,3.077570961,3.523783095,2.864805975,3.51319322,2.865151923,3.294343906,3.144450208,2.934705718
Nematostella_352,10.17345489,4.60019421,4.573468868,2.388947879,2.945796999,1.275917136,5.00149714,4.508306545,3.28650786,3.639403759,2.89597207,3.760764903,3.317336643,3.309628725,2.272868673,3.553155275,2.447505121,2.819747902,1.581907446,2.709122547,3.26609556,2.212323174,3.298955227,3.482629781,3.365232948,3.260838091,2.444999841,2.835076657,3.307327991,2.984339682,3.103915177,3.039303835,3.190689266,3.076402199,3.340110835,3.295595433,2.919303065,2.864719062,2.935736325,2.891267575,3.210426563,3.142430074,3.271363164,3.471959643,2.846133299,3.4611524,2.868871347,3.267576458,3.216278837,2.846870856
Nematostella_353,8.322820539,1.990636851,1.864387464,2.87968341,3.172359986,3.476792502,2.193524516,2.388269842,2.153622389,3.348617092,4.166215938,2.654655032,2.92804238,2.985661043,4.005412811,3.566335649,2.32334604,2.517877724,3.75826301,2.857188761,3.336000483,2.616888379,3.757198793,3.841990702,3.425071852,2.829851888,2.345788565,3.52772372,3.178363344,3.89660443,3.087043632,2.653856111,2.832227834,2.989879408,2.79786368,2.883651124,3.409418459,2.938496208,2.540335728,3.259547815,3.253398787,3.152278011,3.166774136,3.046386638,3.334344659,3.256628581,3.232838873,3.080404383,3.167072408,3.064166524
Nematostella_354,7.741170554,4.299680899,4.713487877,3.000163878,2.658672679,4.174329893,2.42953058,2.199432291,3.795015669,2.972347222,3.741409243,3.662452739,3.43512136,3.984806971,4.221267113,2.913058895,2.972837163,3.991821423,2.685965361,2.478244593,3.060869137,2.852418527,3.388797778,3.442529318,3.419077108,3.010926734,2.83765293,3.159526683,3.185308427,3.675301003,3.188241973,3.24956908,3.655375731,3.488772168,3.237331617,3.515532587,3.215245741,2.642525509,3.303155742,3.007344729,3.531113216,3.647690511,3.888077762,4.078468846,3.118951489,2.56125446,2.651972694,2.500324726,3.759422468,3.393256432
Nematostella_355,7.768519087,2.530691045,2.816932587,3.584856247,1.736423856,4.350867154,1.821270704,3.583043837,2.881882827,2.721031615,3.984930764,2.015112905,2.33439972,2.818169077,2.91407801,3.389886858,2.601465808,2.39140837,2.346002834,3.510510963,2.738303844,3.265719032,3.41588124,3.062934418,3.386371216,3.047586155,2.841988119,2.963609651,2.895897363,3.528295296,3.386159451,3.415333527,3.089708862,3.003499865,2.959921274,2.813036133,3.414515316,3.135812617,2.856620078,3.165948887,3.184771691,3.110993025,3.111902875,3.164371257,3.237147238,3.27493573,3.027345774,3.107870848,3.055177083,3.102318313
Nematostella_356,9.503365192,2.976310299,3.366241897,3.686499327,1.392252825,4.493566067,1.094556097,4.674232346,3.373429179,2.522855161,4.662993579,2.280579861,2.178011602,3.035697194,2.732631516,3.187139224,2.791558973,2.80960196,2.726703227,3.152983821,3.172854157,3.01210528,2.744091756,2.93745591,3.073666372,3.132379285,2.775837493,3.028925556,3.060472295,3.358082856,3.163606598,2.832970454,3.06003448,3.160672339,3.009829097,3.063524498,3.330918677,3.377148363,3.299649493,2.99390328,3.26366416,3.277611656,2.961075718,3.226517072,3.021124544,3.375177599,3.010010868,3.157834685,2.917824585,3.209270425
Nematostella_357,8.015075277,1.593915655,1.180353765,2.285619228,2.725636094,3.959333384,2.522399153,2.024133696,1.297510712,3.434990801,3.067935828,3.664734261,2.869552486,4.949258257,3.041304822,3.080437046,4.286866218,5.05328776,3.61348491,2.93388907,2.761576381,2.733709863,3.9369241,3.981906442,3.371153801,2.787222935,2.497703794,4.197112251,3.444441955,3.590823814,3.204493563,3.478406443,2.841428126,3.565034263,3.488897001,3.47877844,3.393364346,2.904884285,3.666191722,3.300349191,3.483832777,3.520508521,3.81381545,4.072737687,3.369202499,2.517114685,2.765259113,2.66638826,3.60425797,3.34280261
Nematostella_358,5.81840702,2.271510119,2.467623017,0.780951707,4.776356857,4.37995949,2.389146832,1.901578294,3.243853021,2.543988024,3.78957945,2.396632012,3.235517577,2.687744726,3.412786053,3.642274928,2.65832344,2.296973651,2.847742499,3.137105678,3.583559641,2.942498487,3.314012209,2.618049925,3.448044841,3.181702988,2.842841582,3.233917495,3.33366782,3.5568043,2.931010252,2.940946783,2.855322212,2.896452141,2.887859344,3.246374496,2.801713674,3.22393393,3.374060354,3.00272553,3.122083204,2.911988815,3.040580201,3.144845883,3.08382644,3.348332858,2.920694956,3.1684455,3.247295921,2.937725402
Nematostella_359,4.75397605,3.42212675,3.283645243,2.698323538,2.189689742,3.212532765,3.173237892,2.038589379,4.493093805,3.759010612,2.300174709,3.344108759,3.322379733,3.331244473,3.467893138,3.089997979,3.674784659,2.187926598,2.933771443,2.889370208,2.459695104,4.263264025,3.438911054,3.262319132,2.647498063,2.977334645,2.850327548,2.706799253,3.136396379,2.976433376,3.031310131,2.897454851,3.161349679,3.248282263,3.278912178,3.263154104,3.126603429,2.926220298,3.056972608,2.99570797,3.084429646,3.448324738,3.123832603,3.047889694,2.903292302,2.95996217,3.122844569,3.143933402,3.297909582,3.112561064
Nematostella_360,5.783080215,3.551693507,4.51013517,3.013309824,2.596522469,4.196915064,3.747356109,3.141929773,3.597141315,2.630888856,2.226293105,2.91423077,3.282229034,3.199723801,2.558654874,3.028803498,3.549520925,3.139519484,3.223469736,2.732586057,3.205016649,3.922207992,2.25832161,2.825776953,2.870586462,3.230748563,3.285802555,3.765349666,3.190316066,3.068798835,2.845121475,2.817667,3.351982934,3.368083223,3.142667067,2.923866801,3.23894123,3.178947002,3.270021537,3.229919967,2.815423245,2.95354273,3.076839225,3.204781522,3.403242307,2.987655345,3.215373433,3.165163999,3.161315915,3.296982206
